"month";"day";"year";"age";"kg.meat";"hours";"datatype";"date";"date.s";"age.s";"hunter.id";"iszero";"nonzero";"dayid"
4;21;2006;71;0;NA;3;13259;1.14333612265687;1.81234945128171;13;1;NA;2365
4;22;2006;71;4.87;NA;3;13260;1.14374925029627;1.81234945128171;13;0;4.87;2366
4;23;2006;71;7.8;NA;3;13261;1.14416237793567;1.81234945128171;13;0;7.8;2367
4;24;2006;71;4.96;NA;3;13262;1.14457550557507;1.81234945128171;13;0;4.96;2368
4;25;2006;71;1;NA;3;13263;1.14498863321447;1.81234945128171;13;0;1;2369
4;26;2006;71;0;NA;3;13264;1.14540176085387;1.81234945128171;13;1;NA;2370
4;27;2006;71;4.96;NA;3;13265;1.14581488849328;1.81234945128171;13;0;4.96;2371
4;28;2006;71;0;NA;3;13266;1.14622801613268;1.81234945128171;13;1;NA;2372
4;29;2006;71;0;NA;3;13267;1.14664114377208;1.81234945128171;13;1;NA;2373
4;30;2006;71;0;NA;3;13268;1.14705427141148;1.81234945128171;13;1;NA;2374
5;1;2006;71;0;NA;3;13269;1.14746739905088;1.81234945128171;13;1;NA;2375
5;2;2006;71;4.96;NA;3;13270;1.14788052669028;1.81234945128171;13;0;4.96;2376
5;3;2006;71;0;NA;3;13271;1.14829365432968;1.81234945128171;13;1;NA;2377
5;4;2006;71;4.87;NA;3;13272;1.14870678196908;1.81234945128171;13;0;4.87;2378
5;5;2006;71;4.87;NA;3;13273;1.14911990960848;1.81234945128171;13;0;4.87;2379
5;26;2006;71;8.74;NA;3;13294;1.1577955900359;1.81234945128171;13;0;8.74;2390
5;27;2006;71;8.74;NA;3;13295;1.1582087176753;1.81234945128171;13;0;8.74;2391
5;28;2006;71;4.87;NA;3;13296;1.1586218453147;1.81234945128171;13;0;4.87;2392
5;29;2006;71;4.96;NA;3;13297;1.1590349729541;1.81234945128171;13;0;4.96;2393
7;14;2006;71;4.96;NA;3;13343;1.17803884436655;1.81234945128171;13;0;4.96;2425
7;15;2006;71;0;NA;3;13344;1.17845197200595;1.81234945128171;13;1;NA;2426
7;16;2006;71;0;NA;3;13345;1.17886509964535;1.81234945128171;13;1;NA;2427
7;17;2006;71;3.75;NA;3;13346;1.17927822728475;1.81234945128171;13;0;3.75;2428
7;18;2006;71;0;NA;3;13347;1.17969135492415;1.81234945128171;13;1;NA;2429
2;14;2007;72;0;NA;3;13558;1.26686128683774;1.88613725985864;13;1;NA;2509
2;15;2007;72;0;NA;3;13559;1.26727441447714;1.88613725985864;13;1;NA;2510
2;16;2007;72;2.8;NA;3;13560;1.26768754211654;1.88613725985864;13;0;2.8;2511
2;17;2007;72;7.8;NA;3;13561;1.26810066975594;1.88613725985864;13;0;7.8;2512
2;18;2007;72;0;NA;3;13562;1.26851379739534;1.88613725985864;13;1;NA;2513
4;25;1980;44;0;6.7;1;3767;-2.77807143053644;-0.179921380295168;14;1;NA;15
4;26;1980;44;3.5;9;1;3768;-2.77765830289704;-0.179921380295168;14;0;3.5;16
4;28;1980;44;8.5;9.3;1;3770;-2.77683204761824;-0.179921380295168;14;0;8.5;17
4;29;1980;44;3.79;6.5;1;3771;-2.77641891997884;-0.179921380295168;14;0;3.79;18
4;30;1980;44;1.33;7;1;3772;-2.77600579233944;-0.179921380295168;14;0;1.33;19
5;2;1980;44;0;8;1;3774;-2.77517953706063;-0.179921380295168;14;1;NA;20
5;15;1980;44;10.1;7.5;1;3787;-2.76980887774842;-0.179921380295168;14;0;10.1;21
5;16;1980;44;0;7.2;1;3788;-2.76939575010902;-0.179921380295168;14;1;NA;22
5;17;1980;44;7.83;8.2;1;3789;-2.76898262246962;-0.179921380295168;14;0;7.83;23
5;18;1980;44;2.6;5.8;1;3790;-2.76856949483022;-0.179921380295168;14;0;2.6;24
5;19;1980;44;0;5;1;3791;-2.76815636719082;-0.179921380295168;14;1;NA;25
6;21;1980;44;2;8.5;1;3824;-2.75452315509059;-0.179921380295168;14;0;2;39
6;22;1980;44;0;9.3;1;3825;-2.75411002745119;-0.179921380295168;14;1;NA;40
6;23;1980;44;2.5;6;1;3826;-2.75369689981179;-0.179921380295168;14;0;2.5;41
6;24;1980;44;4;7.3;1;3827;-2.75328377217239;-0.179921380295168;14;0;4;42
6;26;1980;44;6;8.2;1;3829;-2.75245751689359;-0.179921380295168;14;0;6;44
6;27;1980;44;10.5;8.7;1;3830;-2.75204438925418;-0.179921380295168;14;0;10.5;45
6;28;1980;44;9;7.3;1;3831;-2.75163126161478;-0.179921380295168;14;0;9;46
10;2;1981;45;3.6;6.97;1;4292;-2.56117941985097;-0.106133571718247;14;0;3.6;57
10;3;1981;45;8;9.93;1;4293;-2.56076629221157;-0.106133571718247;14;0;8;58
10;4;1981;45;4.25;1.55;1;4294;-2.56035316457217;-0.106133571718247;14;0;4.25;59
10;5;1981;45;9.95;9.37;1;4295;-2.55994003693277;-0.106133571718247;14;0;9.95;60
10;6;1981;45;0;3.92;1;4296;-2.55952690929337;-0.106133571718247;14;1;NA;61
10;7;1981;45;4;9.12;1;4297;-2.55911378165397;-0.106133571718247;14;0;4;62
10;8;1981;45;5.45;9.83;1;4298;-2.55870065401456;-0.106133571718247;14;0;5.45;63
11;6;1981;45;0;8.1;1;4327;-2.54671995247194;-0.106133571718247;14;1;NA;70
11;7;1981;45;2.5;7.8;1;4328;-2.54630682483254;-0.106133571718247;14;0;2.5;71
11;8;1981;45;34.5;7.2;1;4329;-2.54589369719314;-0.106133571718247;14;0;34.5;72
11;10;1981;45;5.6;9.1;1;4331;-2.54506744191434;-0.106133571718247;14;0;5.6;73
11;11;1981;45;17.3;8.6;1;4332;-2.54465431427493;-0.106133571718247;14;0;17.3;74
11;12;1981;45;2;6.6;1;4333;-2.54424118663553;-0.106133571718247;14;0;2;75
11;13;1981;45;0.3;6.6;1;4334;-2.54382805899613;-0.106133571718247;14;0;0.3;76
2;26;1982;46;2.6;10.5;1;4439;-2.50044965685904;-0.032345763141325;14;0;2.6;99
2;27;1982;46;5.24;8.1;1;4440;-2.50003652921964;-0.032345763141325;14;0;5.24;100
2;28;1982;46;3.4;7.2;1;4441;-2.49962340158024;-0.032345763141325;14;0;3.4;101
3;1;1982;46;9.75;3.7;1;4442;-2.49921027394084;-0.032345763141325;14;0;9.75;102
3;2;1982;46;5.96;6.4;1;4443;-2.49879714630143;-0.032345763141325;14;0;5.96;103
3;3;1982;46;0;3.1;1;4444;-2.49838401866203;-0.032345763141325;14;1;NA;104
3;4;1982;46;41.2;8.3;1;4445;-2.49797089102263;-0.032345763141325;14;0;41.2;105
3;5;1982;46;5.75;8.2;1;4446;-2.49755776338323;-0.032345763141325;14;0;5.75;106
3;6;1982;46;12.05;9.1;1;4447;-2.49714463574383;-0.032345763141325;14;0;12.05;107
3;7;1982;46;0;8.1;1;4448;-2.49673150810443;-0.032345763141325;14;1;NA;108
3;8;1982;46;0;4.1;1;4449;-2.49631838046503;-0.032345763141325;14;1;NA;109
3;9;1982;46;1.8;9.1;1;4450;-2.49590525282563;-0.032345763141325;14;0;1.8;110
3;10;1982;46;1.75;8.2;1;4451;-2.49549212518623;-0.032345763141325;14;0;1.75;111
8;20;2000;64;0;NA;3;11189;0.288161909097014;1.29583479124326;14;1;NA;1320
8;29;2000;64;28.9;NA;3;11198;0.291880057851622;1.29583479124326;14;0;28.9;1328
9;3;2000;64;19.7;NA;3;11203;0.293945696048626;1.29583479124326;14;0;19.7;1333
9;4;2000;64;0;NA;3;11204;0.294358823688027;1.29583479124326;14;1;NA;1334
9;5;2000;64;7.5;NA;3;11205;0.294771951327428;1.29583479124326;14;0;7.5;1335
10;3;2000;64;0;NA;3;11233;0.306339525230653;1.29583479124326;14;1;NA;1356
10;7;2000;64;7.5;NA;3;11237;0.307992035788257;1.29583479124326;14;0;7.5;1359
10;9;2000;64;9;NA;3;11239;0.308818291067058;1.29583479124326;14;0;9;1361
10;28;2000;64;0;NA;3;11258;0.316667716215676;1.29583479124326;14;1;NA;1378
12;29;2000;64;4.3;NA;3;11320;0.342281629858531;1.29583479124326;14;0;4.3;1418
1;16;2001;65;0;NA;3;11338;0.349717927367747;1.36962259982018;14;1;NA;1434
1;18;2001;65;2.24;NA;3;11340;0.350544182646549;1.36962259982018;14;0;2.24;1435
1;24;2001;65;4.5;NA;3;11346;0.353022948482954;1.36962259982018;14;0;4.5;1441
1;31;2001;65;0;NA;3;11353;0.355914841958761;1.36962259982018;14;1;NA;1448
4;19;2001;65;4.5;NA;3;11431;0.388138797832031;1.36962259982018;14;0;4.5;1506
4;20;2001;65;9;NA;3;11432;0.388551925471432;1.36962259982018;14;0;9;1507
4;23;2001;65;4.5;NA;3;11435;0.389791308389634;1.36962259982018;14;0;4.5;1510
6;6;2001;65;4.5;NA;3;11479;0.407968924523274;1.36962259982018;14;0;4.5;1527
8;11;2001;65;0;NA;3;11545;0.435235348723733;1.36962259982018;14;1;NA;1569
10;7;2001;65;0;NA;3;11602;0.458783624169584;1.36962259982018;14;1;NA;1610
11;2;2001;65;0;NA;3;11628;0.469524942794007;1.36962259982018;14;1;NA;1632
11;19;2001;65;0;NA;3;11645;0.476548112663823;1.36962259982018;14;1;NA;1646
12;20;2001;65;4.5;NA;3;11676;0.48935506948525;1.36962259982018;14;0;4.5;1665
1;17;2004;68;0;NA;3;12434;0.80250582015113;1.59098602555095;14;1;NA;1996
2;20;2004;68;0;NA;3;12468;0.81655215989076;1.59098602555095;14;1;NA;2014
3;5;2005;69;0;NA;3;12847;0.9731275352237;1.66477383412787;14;1;NA;2165
5;20;2005;69;0;NA;3;12923;1.00452523581817;1.66477383412787;14;1;NA;2191
5;28;2005;69;0;NA;3;12931;1.00783025693338;1.66477383412787;14;1;NA;2193
9;20;2005;69;4.5;NA;3;13046;1.05533993546448;1.66477383412787;14;0;4.5;2244
11;1;2005;69;9.9;NA;3;13088;1.07269129631932;1.66477383412787;14;0;9.9;2269
4;5;1980;43;3.75;8.3;1;3747;-2.78633398332446;-0.25370918887209;15;0;3.75;4
4;6;1980;43;0;9;1;3748;-2.78592085568506;-0.25370918887209;15;1;NA;5
4;7;1980;43;0;5.3;1;3749;-2.78550772804566;-0.25370918887209;15;1;NA;6
4;8;1980;43;0;6.7;1;3750;-2.78509460040626;-0.25370918887209;15;1;NA;7
4;9;1980;43;0;7.5;1;3751;-2.78468147276686;-0.25370918887209;15;1;NA;8
4;10;1980;43;0;4.5;1;3752;-2.78426834512745;-0.25370918887209;15;1;NA;9
4;11;1980;43;0;3.5;1;3753;-2.78385521748805;-0.25370918887209;15;1;NA;10
4;12;1980;43;0;5.8;1;3754;-2.78344208984865;-0.25370918887209;15;1;NA;11
4;13;1980;43;0;7.5;1;3755;-2.78302896220925;-0.25370918887209;15;1;NA;12
4;14;1980;43;0;6;1;3756;-2.78261583456985;-0.25370918887209;15;1;NA;13
4;15;1980;43;0;6;1;3757;-2.78220270693045;-0.25370918887209;15;1;NA;14
4;25;1980;43;5.3;6.7;1;3767;-2.77807143053644;-0.25370918887209;15;0;5.3;15
4;26;1980;43;19;9;1;3768;-2.77765830289704;-0.25370918887209;15;0;19;16
4;28;1980;43;2.95;8;1;3770;-2.77683204761824;-0.25370918887209;15;0;2.95;17
4;29;1980;43;0;9.3;1;3771;-2.77641891997884;-0.25370918887209;15;1;NA;18
4;30;1980;43;0;7;1;3772;-2.77600579233944;-0.25370918887209;15;1;NA;19
5;2;1980;43;0;6.8;1;3774;-2.77517953706063;-0.25370918887209;15;1;NA;20
5;15;1980;43;2.4;7.5;1;3787;-2.76980887774842;-0.25370918887209;15;0;2.4;21
5;16;1980;43;15;9.8;1;3788;-2.76939575010902;-0.25370918887209;15;0;15;22
5;17;1980;43;0;6.5;1;3789;-2.76898262246962;-0.25370918887209;15;1;NA;23
5;18;1980;43;3.6;5.4;1;3790;-2.76856949483022;-0.25370918887209;15;0;3.6;24
5;19;1980;43;0;5;1;3791;-2.76815636719082;-0.25370918887209;15;1;NA;25
6;21;1980;43;0;8.7;1;3824;-2.75452315509059;-0.25370918887209;15;1;NA;39
6;22;1980;43;3.1;6.4;1;3825;-2.75411002745119;-0.25370918887209;15;0;3.1;40
6;23;1980;43;4.2;7.1;1;3826;-2.75369689981179;-0.25370918887209;15;0;4.2;41
6;24;1980;43;5;8;1;3827;-2.75328377217239;-0.25370918887209;15;0;5;42
6;25;1980;43;4;1;1;3828;-2.75287064453299;-0.25370918887209;15;0;4;43
6;26;1980;43;4.2;6.5;1;3829;-2.75245751689359;-0.25370918887209;15;0;4.2;44
6;27;1980;43;3.5;8;1;3830;-2.75204438925418;-0.25370918887209;15;0;3.5;45
6;28;1980;43;0;5.7;1;3831;-2.75163126161478;-0.25370918887209;15;1;NA;46
10;2;1981;44;0;6.97;1;4292;-2.56117941985097;-0.179921380295168;15;1;NA;57
10;3;1981;44;3;9.58;1;4293;-2.56076629221157;-0.179921380295168;15;0;3;58
10;4;1981;44;0;1.55;1;4294;-2.56035316457217;-0.179921380295168;15;1;NA;59
10;5;1981;44;5.2;8.88;1;4295;-2.55994003693277;-0.179921380295168;15;0;5.2;60
10;6;1981;44;0;1.68;1;4296;-2.55952690929337;-0.179921380295168;15;1;NA;61
10;7;1981;44;4.2;7.5;1;4297;-2.55911378165397;-0.179921380295168;15;0;4.2;62
10;8;1981;44;10.39;9.83;1;4298;-2.55870065401456;-0.179921380295168;15;0;10.39;63
10;17;1981;44;0;6.03;1;4307;-2.55498250525996;-0.179921380295168;15;1;NA;64
10;18;1981;44;0;8.35;1;4308;-2.55456937762056;-0.179921380295168;15;1;NA;65
10;19;1981;44;0;0.78;1;4309;-2.55415624998116;-0.179921380295168;15;1;NA;66
10;20;1981;44;6.5;7.98;1;4310;-2.55374312234175;-0.179921380295168;15;0;6.5;67
10;21;1981;44;17.4;9.22;1;4311;-2.55332999470235;-0.179921380295168;15;0;17.4;68
10;22;1981;44;8.5;8.07;1;4312;-2.55291686706295;-0.179921380295168;15;0;8.5;69
2;6;1982;45;1.63;7.4;1;4419;-2.50871220964706;-0.106133571718247;15;0;1.63;89
2;7;1982;45;0.76;7.1;1;4420;-2.50829908200766;-0.106133571718247;15;0;0.76;90
2;8;1982;45;0;6.2;1;4421;-2.50788595436825;-0.106133571718247;15;1;NA;91
2;9;1982;45;16;6.2;1;4422;-2.50747282672885;-0.106133571718247;15;0;16;92
2;10;1982;45;0;0.3;1;4423;-2.50705969908945;-0.106133571718247;15;1;NA;93
2;11;1982;45;1.6;7;1;4424;-2.50664657145005;-0.106133571718247;15;0;1.6;94
2;12;1982;45;13;6.4;1;4425;-2.50623344381065;-0.106133571718247;15;0;13;95
2;13;1982;45;3.9;8.3;1;4426;-2.50582031617125;-0.106133571718247;15;0;3.9;96
2;14;1982;45;2.2;7.2;1;4427;-2.50540718853185;-0.106133571718247;15;0;2.2;97
2;15;1982;45;5;6;1;4428;-2.50499406089245;-0.106133571718247;15;0;5;98
4;25;1980;43;0;6.7;1;3767;-2.77807143053644;-0.25370918887209;16;1;NA;15
4;26;1980;43;0;9;1;3768;-2.77765830289704;-0.25370918887209;16;1;NA;16
10;17;1984;47;0;5.5;1;5403;-2.10219461247657;0.0414420454355965;16;1;NA;130
10;20;1984;47;0.43;9;1;5406;-2.10095522955837;0.0414420454355965;16;0;0.43;133
10;21;1984;47;11.05;5.5;1;5407;-2.10054210191897;0.0414420454355965;16;0;11.05;134
10;22;1984;47;0;5;1;5408;-2.10012897427957;0.0414420454355965;16;1;NA;135
7;23;1996;59;4.96;NA;3;9700;-0.326985145970921;0.926895748358655;16;0;4.96;382
7;24;1996;59;7.5;NA;3;9701;-0.32657201833152;0.926895748358655;16;0;7.5;383
7;25;1996;59;4.87;NA;3;9702;-0.32615889069212;0.926895748358655;16;0;4.87;384
8;26;1997;60;8.59;8.5;1;10099;-0.162147217849964;1.00068355693558;16;0;8.59;572
8;27;1997;60;19;7;1;10100;-0.161734090210563;1.00068355693558;16;0;19;573
8;28;1997;60;0;7.5;1;10101;-0.161320962571162;1.00068355693558;16;1;NA;574
12;8;1999;62;7.8;NA;3;10933;0.182401233410384;1.14825917408942;16;0;7.8;1148
12;16;1999;62;0;NA;3;10941;0.185706254525591;1.14825917408942;16;1;NA;1155
12;17;1999;62;0;NA;3;10942;0.186119382164992;1.14825917408942;16;1;NA;1156
12;18;1999;62;0;NA;3;10943;0.186532509804393;1.14825917408942;16;1;NA;1157
12;19;1999;62;0;NA;3;10944;0.186945637443794;1.14825917408942;16;1;NA;1158
12;20;1999;62;0;NA;3;10945;0.187358765083195;1.14825917408942;16;1;NA;1159
12;21;1999;62;0;NA;3;10946;0.187771892722596;1.14825917408942;16;1;NA;1160
12;22;1999;62;0;NA;3;10947;0.188185020361997;1.14825917408942;16;1;NA;1161
12;29;1999;62;0;NA;3;10954;0.191076913837803;1.14825917408942;16;1;NA;1163
12;30;1999;62;0;NA;3;10955;0.191490041477204;1.14825917408942;16;1;NA;1164
12;31;1999;62;2.19;NA;3;10956;0.191903169116605;1.14825917408942;16;0;2.19;1165
1;7;2000;63;2.19;NA;3;10963;0.194795062592411;1.22204698266634;16;0;2.19;1168
1;8;2000;63;34.56;NA;3;10964;0.195208190231812;1.22204698266634;16;0;34.56;1169
1;9;2000;63;4.87;NA;3;10965;0.195621317871213;1.22204698266634;16;0;4.87;1170
1;10;2000;63;0;NA;3;10966;0.196034445510614;1.22204698266634;16;1;NA;1171
1;11;2000;63;0;NA;3;10967;0.196447573150015;1.22204698266634;16;1;NA;1172
1;12;2000;63;0;NA;3;10968;0.196860700789416;1.22204698266634;16;1;NA;1173
1;13;2000;63;0;NA;3;10969;0.197273828428816;1.22204698266634;16;1;NA;1174
1;14;2000;63;0;NA;3;10970;0.197686956068217;1.22204698266634;16;1;NA;1175
8;5;1994;57;0;2;1;8982;-0.623610791060765;0.779320131204812;17;1;NA;166
7;10;1995;58;0;NA;3;9321;-0.483560521303861;0.853107939781734;17;1;NA;170
8;20;1995;58;4.87;NA;3;9362;-0.466622288088424;0.853107939781734;17;0;4.87;184
8;28;1995;58;0;NA;3;9370;-0.463317266973217;0.853107939781734;17;1;NA;188
9;11;1995;58;0;NA;3;9384;-0.457533480021605;0.853107939781734;17;1;NA;191
9;12;1995;58;0;NA;3;9385;-0.457120352382204;0.853107939781734;17;1;NA;192
9;13;1995;58;0;NA;3;9386;-0.456707224742803;0.853107939781734;17;1;NA;193
9;14;1995;58;0;NA;3;9387;-0.456294097103402;0.853107939781734;17;1;NA;194
9;15;1995;58;0;NA;3;9388;-0.455880969464001;0.853107939781734;17;1;NA;195
10;12;1995;58;0;NA;3;9415;-0.444726523200177;0.853107939781734;17;1;NA;211
10;13;1995;58;0;NA;3;9416;-0.444313395560776;0.853107939781734;17;1;NA;212
10;14;1995;58;0;NA;3;9417;-0.443900267921375;0.853107939781734;17;1;NA;213
10;15;1995;58;0;NA;3;9418;-0.443487140281974;0.853107939781734;17;1;NA;214
10;31;1995;58;0;NA;3;9434;-0.43687709805156;0.853107939781734;17;1;NA;215
11;1;1995;58;0;NA;3;9435;-0.436463970412159;0.853107939781734;17;1;NA;216
11;2;1995;58;0;NA;3;9436;-0.436050842772758;0.853107939781734;17;1;NA;217
11;3;1995;58;0;NA;3;9437;-0.435637715133357;0.853107939781734;17;1;NA;218
11;4;1995;58;4.96;NA;3;9438;-0.435224587493956;0.853107939781734;17;0;4.96;219
11;5;1995;58;0;NA;3;9439;-0.434811459854555;0.853107939781734;17;1;NA;220
12;16;1995;58;0;NA;3;9480;-0.417873226639119;0.853107939781734;17;1;NA;240
12;17;1995;58;4.87;NA;3;9481;-0.417460098999718;0.853107939781734;17;0;4.87;241
12;27;1995;58;0;NA;3;9491;-0.413328822605709;0.853107939781734;17;1;NA;245
12;28;1995;58;0;NA;3;9492;-0.412915694966308;0.853107939781734;17;1;NA;246
1;29;1996;59;0;NA;3;9524;-0.399695610505479;0.926895748358655;17;1;NA;265
1;30;1996;59;0;NA;3;9525;-0.399282482866078;0.926895748358655;17;1;NA;266
1;31;1996;59;4.96;NA;3;9526;-0.398869355226677;0.926895748358655;17;0;4.96;267
2;1;1996;59;4.87;NA;3;9527;-0.398456227587277;0.926895748358655;17;0;4.87;268
2;2;1996;59;0;NA;3;9528;-0.398043099947876;0.926895748358655;17;1;NA;269
2;3;1996;59;0;NA;3;9529;-0.397629972308475;0.926895748358655;17;1;NA;270
2;8;1996;59;0;NA;3;9534;-0.39556433411147;0.926895748358655;17;1;NA;272
2;9;1996;59;0;NA;3;9535;-0.395151206472069;0.926895748358655;17;1;NA;273
2;10;1996;59;4.87;NA;3;9536;-0.394738078832668;0.926895748358655;17;0;4.87;274
2;11;1996;59;0;NA;3;9537;-0.394324951193268;0.926895748358655;17;1;NA;275
2;12;1996;59;0;NA;3;9538;-0.393911823553867;0.926895748358655;17;1;NA;276
2;13;1996;59;0;NA;3;9539;-0.393498695914466;0.926895748358655;17;1;NA;277
3;11;1996;59;0;NA;3;9566;-0.382344249650642;0.926895748358655;17;1;NA;291
3;12;1996;59;0;NA;3;9567;-0.381931122011241;0.926895748358655;17;1;NA;292
3;13;1996;59;0;NA;3;9568;-0.38151799437184;0.926895748358655;17;1;NA;293
3;14;1996;59;0;NA;3;9569;-0.381104866732439;0.926895748358655;17;1;NA;294
3;15;1996;59;0;NA;3;9570;-0.380691739093038;0.926895748358655;17;1;NA;295
3;16;1996;59;5.14;NA;3;9571;-0.380278611453637;0.926895748358655;17;0;5.14;296
4;17;1996;59;0;NA;3;9603;-0.367058526992808;0.926895748358655;17;1;NA;314
4;18;1996;59;0;NA;3;9604;-0.366645399353408;0.926895748358655;17;1;NA;315
4;19;1996;59;0;NA;3;9605;-0.366232271714007;0.926895748358655;17;1;NA;316
4;20;1996;59;4.96;NA;3;9606;-0.365819144074606;0.926895748358655;17;0;4.96;317
4;21;1996;59;7.5;NA;3;9607;-0.365406016435205;0.926895748358655;17;0;7.5;318
6;11;1996;59;0;NA;3;9658;-0.344336506825759;0.926895748358655;17;1;NA;354
6;12;1996;59;0;NA;3;9659;-0.343923379186358;0.926895748358655;17;1;NA;355
6;13;1996;59;4.87;NA;3;9660;-0.343510251546957;0.926895748358655;17;0;4.87;356
6;14;1996;59;0;NA;3;9661;-0.343097123907556;0.926895748358655;17;1;NA;357
6;15;1996;59;4.96;NA;3;9662;-0.342683996268155;0.926895748358655;17;0;4.96;358
7;16;1996;59;0;NA;3;9693;-0.329877039446728;0.926895748358655;17;1;NA;375
7;17;1996;59;0;NA;3;9694;-0.329463911807327;0.926895748358655;17;1;NA;376
7;18;1996;59;4.87;NA;3;9695;-0.329050784167926;0.926895748358655;17;0;4.87;377
7;19;1996;59;0;NA;3;9696;-0.328637656528525;0.926895748358655;17;1;NA;378
7;20;1996;59;4.87;NA;3;9697;-0.328224528889124;0.926895748358655;17;0;4.87;379
7;21;1996;59;4.96;NA;3;9698;-0.327811401249723;0.926895748358655;17;0;4.96;380
7;22;1996;59;4.87;NA;3;9699;-0.327398273610322;0.926895748358655;17;0;4.87;381
7;23;1996;59;0;NA;3;9700;-0.326985145970921;0.926895748358655;17;1;NA;382
7;24;1996;59;4.87;NA;3;9701;-0.32657201833152;0.926895748358655;17;0;4.87;383
7;25;1996;59;0;NA;3;9702;-0.32615889069212;0.926895748358655;17;1;NA;384
7;26;1996;59;0;NA;3;9703;-0.325745763052719;0.926895748358655;17;1;NA;385
10;11;1996;59;0;NA;3;9780;-0.29393493481885;0.926895748358655;17;1;NA;405
10;12;1996;59;0;NA;3;9781;-0.293521807179449;0.926895748358655;17;1;NA;406
10;13;1996;59;0;NA;3;9782;-0.293108679540048;0.926895748358655;17;1;NA;407
10;15;1996;59;4.96;NA;3;9784;-0.292282424261246;0.926895748358655;17;0;4.96;408
10;28;1996;59;4.87;NA;3;9797;-0.286911764949034;0.926895748358655;17;0;4.87;416
10;29;1996;59;0;NA;3;9798;-0.286498637309634;0.926895748358655;17;1;NA;417
10;30;1996;59;0;NA;3;9799;-0.286085509670233;0.926895748358655;17;1;NA;418
12;7;1996;59;0;NA;3;9837;-0.270386659372999;0.926895748358655;17;1;NA;443
1;12;1997;60;4.87;NA;3;9873;-0.255514064354566;1.00068355693558;17;0;4.87;455
1;13;1997;60;0;NA;3;9874;-0.255100936715165;1.00068355693558;17;1;NA;456
1;14;1997;60;0;NA;3;9875;-0.254687809075764;1.00068355693558;17;1;NA;457
1;15;1997;60;0;NA;3;9876;-0.254274681436364;1.00068355693558;17;1;NA;458
1;16;1997;60;0;NA;3;9877;-0.253861553796963;1.00068355693558;17;1;NA;459
1;17;1997;60;0;NA;3;9878;-0.253448426157562;1.00068355693558;17;1;NA;460
4;19;1997;60;0;NA;3;9970;-0.215440683332679;1.00068355693558;17;1;NA;510
9;17;1997;60;0;NA;3;10121;-0.153058409783144;1.00068355693558;17;1;NA;590
9;18;1997;60;0;NA;3;10122;-0.152645282143743;1.00068355693558;17;1;NA;591
9;19;1997;60;0;NA;3;10123;-0.152232154504342;1.00068355693558;17;1;NA;592
9;20;1997;60;0;NA;3;10124;-0.151819026864941;1.00068355693558;17;1;NA;593
12;16;1997;60;0;NA;3;10211;-0.115876922237063;1.00068355693558;17;1;NA;660
12;17;1997;60;0;NA;3;10212;-0.115463794597662;1.00068355693558;17;1;NA;661
12;18;1997;60;4.87;NA;3;10213;-0.115050666958261;1.00068355693558;17;0;4.87;662
2;14;1998;61;0;NA;3;10271;-0.0910892638730094;1.0744713655125;17;1;NA;703
2;15;1998;61;0;NA;3;10272;-0.0906761362336086;1.0744713655125;17;1;NA;704
2;17;1998;61;0;NA;3;10274;-0.0898498809548068;1.0744713655125;17;1;NA;706
2;18;1998;61;0;NA;3;10275;-0.0894367533154059;1.0744713655125;17;1;NA;707
2;19;1998;61;0;NA;3;10276;-0.089023625676005;1.0744713655125;17;1;NA;708
2;20;1998;61;0;NA;3;10277;-0.0886104980366041;1.0744713655125;17;1;NA;709
2;21;1998;61;0;NA;3;10278;-0.0881973703972032;1.0744713655125;17;1;NA;710
2;22;1998;61;0;NA;3;10279;-0.0877842427578023;1.0744713655125;17;1;NA;711
2;23;1998;61;0;NA;3;10280;-0.0873711151184014;1.0744713655125;17;1;NA;712
2;24;1998;61;0;NA;3;10281;-0.0869579874790005;1.0744713655125;17;1;NA;713
2;25;1998;61;0;NA;3;10282;-0.0865448598395996;1.0744713655125;17;1;NA;714
2;26;1998;61;0;NA;3;10283;-0.0861317322001987;1.0744713655125;17;1;NA;715
2;27;1998;61;0;NA;3;10284;-0.0857186045607978;1.0744713655125;17;1;NA;716
2;28;1998;61;0;NA;3;10285;-0.0853054769213969;1.0744713655125;17;1;NA;717
3;1;1998;61;0;NA;3;10286;-0.084892349281996;1.0744713655125;17;1;NA;718
7;14;1998;61;8.25;4.45;1;10421;-0.029120117962875;1.0744713655125;17;0;8.25;801
7;15;1998;61;3;7.1;1;10422;-0.0287069903234741;1.0744713655125;17;0;3;802
7;16;1998;61;4.1;6.2;1;10423;-0.0282938626840732;1.0744713655125;17;0;4.1;803
7;17;1998;61;0;7;1;10424;-0.0278807350446723;1.0744713655125;17;1;NA;804
7;19;1998;61;0;6.6;1;10426;-0.0270544797658705;1.0744713655125;17;1;NA;806
7;20;1998;61;3.7;NA;1.1;10427;-0.0266413521264696;1.0744713655125;17;0;3.7;807
7;21;1998;61;0;7;1;10428;-0.0262282244870687;1.0744713655125;17;1;NA;808
7;22;1998;61;0;5.7;1;10429;-0.0258150968476678;1.0744713655125;17;1;NA;809
7;23;1998;61;0;6.95;1;10430;-0.0254019692082669;1.0744713655125;17;1;NA;810
7;24;1998;61;0;5.9;1;10431;-0.024988841568866;1.0744713655125;17;1;NA;811
7;25;1998;61;0;NA;3;10432;-0.0245757139294651;1.0744713655125;17;1;NA;812
